Title, Iodine
Comment, 
Date, 19/02/2018 14:33:52 
Operator, 
System Name, Undefined
Wavelength(nm),Baseline,Wavelength(nm),iodine_sample,
518.5,0.00513,518.5,0.20117
518.55,0.00513,518.55,0.20022
518.6,0.00512,518.6,0.19988
518.65,0.00511,518.65,0.2003
518.7,0.0051,518.7,0.20115
518.75,0.0051,518.75,0.20325
518.8,0.00509,518.8,0.20577
518.85,0.00509,518.85,0.20828
518.9,0.00508,518.9,0.21206
518.95,0.00508,518.95,0.21594
519,0.00508,519,0.21861
519.05,0.00507,519.05,0.2206
519.1,0.00507,519.1,0.22287
519.15,0.00506,519.15,0.22384
519.2,0.00506,519.2,0.22407
519.25,0.00506,519.25,0.22368
519.3,0.00505,519.3,0.22262
519.35,0.00505,519.35,0.22164
519.4,0.00505,519.4,0.22028
519.45,0.00504,519.45,0.21813
519.5,0.00503,519.5,0.21693
519.55,0.00503,519.55,0.21526
519.6,0.00502,519.6,0.21344
519.65,0.00501,519.65,0.21214
519.7,0.00501,519.7,0.2109
519.75,0.005,519.75,0.20938
519.8,0.00499,519.8,0.20751
519.85,0.00498,519.85,0.20642
519.9,0.00498,519.9,0.20516
519.95,0.00497,519.95,0.20327
520,0.00496,520,0.20213
520.05,0.00496,520.05,0.20122
520.1,0.00495,520.1,0.19942
520.15,0.00495,520.15,0.19872
520.2,0.00494,520.2,0.19866
520.25,0.00494,520.25,0.19949
520.3,0.00494,520.3,0.20114
520.35,0.00493,520.35,0.20276
520.4,0.00493,520.4,0.20522
520.45,0.00493,520.45,0.20993
520.5,0.00492,520.5,0.21387
520.55,0.00492,520.55,0.21685
520.6,0.00492,520.6,0.22047
520.65,0.00491,520.65,0.22361
520.7,0.00491,520.7,0.22474
520.75,0.00491,520.75,0.22581
520.8,0.00491,520.8,0.22594
520.85,0.00491,520.85,0.22536
520.9,0.00491,520.9,0.22453
520.95,0.00491,520.95,0.22219
521,0.00491,521,0.22039
521.05,0.00491,521.05,0.21899
521.1,0.00491,521.1,0.21684
521.15,0.00491,521.15,0.21486
521.2,0.00491,521.2,0.21334
521.25,0.00491,521.25,0.21201
521.3,0.00491,521.3,0.20977
521.35,0.0049,521.35,0.20805
521.4,0.00489,521.4,0.20694
521.45,0.00489,521.45,0.20466
521.5,0.00488,521.5,0.20293
521.55,0.00487,521.55,0.20167
521.6,0.00486,521.6,0.20009
521.65,0.00485,521.65,0.19866
521.7,0.00484,521.7,0.19708
521.75,0.00483,521.75,0.1968
521.8,0.00482,521.8,0.19678
521.85,0.00482,521.85,0.19762
521.9,0.00481,521.9,0.19901
521.95,0.0048,521.95,0.20196
522,0.00479,522,0.2063
522.05,0.00479,522.05,0.20985
522.1,0.00478,522.1,0.21433
522.15,0.00478,522.15,0.21978
522.2,0.00477,522.2,0.22312
522.25,0.00477,522.25,0.2254
522.3,0.00476,522.3,0.22707
522.35,0.00476,522.35,0.22771
522.4,0.00475,522.4,0.22747
522.45,0.00475,522.45,0.22611
522.5,0.00474,522.5,0.22423
522.55,0.00474,522.55,0.22246
522.6,0.00473,522.6,0.22067
522.65,0.00473,522.65,0.21838
522.7,0.00472,522.7,0.21662
522.75,0.00472,522.75,0.21547
522.8,0.00471,522.8,0.21315
522.85,0.00471,522.85,0.21122
522.9,0.0047,522.9,0.2101
522.95,0.0047,522.95,0.20829
523,0.00469,523,0.20647
523.05,0.00469,523.05,0.20512
523.1,0.00468,523.1,0.20381
523.15,0.00468,523.15,0.202
523.2,0.00467,523.2,0.20042
523.25,0.00467,523.25,0.19919
523.3,0.00467,523.3,0.19743
523.35,0.00466,523.35,0.19614
523.4,0.00466,523.4,0.19582
523.45,0.00466,523.45,0.19575
523.5,0.00466,523.5,0.19692
523.55,0.00466,523.55,0.19851
523.6,0.00466,523.6,0.2012
523.65,0.00465,523.65,0.20565
523.7,0.00465,523.7,0.21018
523.75,0.00465,523.75,0.21377
523.8,0.00465,523.8,0.21902
523.85,0.00465,523.85,0.22341
523.9,0.00464,523.9,0.22576
523.95,0.00464,523.95,0.22734
524,0.00464,524,0.22822
524.05,0.00463,524.05,0.2279
524.1,0.00463,524.1,0.22717
524.15,0.00463,524.15,0.22534
524.2,0.00462,524.2,0.22314
524.25,0.00462,524.25,0.22141
524.3,0.00462,524.3,0.2192
524.35,0.00461,524.35,0.21702
524.4,0.00461,524.4,0.21589
524.45,0.00461,524.45,0.21403
524.5,0.0046,524.5,0.21174
524.55,0.00459,524.55,0.20995
524.6,0.00458,524.6,0.20866
524.65,0.00456,524.65,0.20687
524.7,0.00455,524.7,0.20489
524.75,0.00454,524.75,0.20355
524.8,0.00453,524.8,0.20195
524.85,0.00452,524.85,0.2001
524.9,0.0045,524.9,0.19889
524.95,0.00449,524.95,0.19738
525,0.00448,525,0.19565
525.05,0.00447,525.05,0.19448
525.1,0.00446,525.1,0.19362
525.15,0.00445,525.15,0.19348
525.2,0.00445,525.2,0.19416
525.25,0.00445,525.25,0.19573
525.3,0.00445,525.3,0.19853
525.35,0.00445,525.35,0.20279
525.4,0.00445,525.4,0.20681
525.45,0.00446,525.45,0.21103
525.5,0.00446,525.5,0.21737
525.55,0.00446,525.55,0.22224
525.6,0.00446,525.6,0.22522
525.65,0.00446,525.65,0.22798
525.7,0.00446,525.7,0.22927
525.75,0.00446,525.75,0.22934
525.8,0.00445,525.8,0.2284
525.85,0.00445,525.85,0.22668
525.9,0.00445,525.9,0.22476
525.95,0.00445,525.95,0.22314
526,0.00445,526,0.22044
526.05,0.00445,526.05,0.21841
526.1,0.00444,526.1,0.2167
526.15,0.00444,526.15,0.21459
526.2,0.00444,526.2,0.21212
526.25,0.00444,526.25,0.21034
526.3,0.00444,526.3,0.20876
526.35,0.00444,526.35,0.20666
526.4,0.00443,526.4,0.20512
526.45,0.00442,526.45,0.2037
526.5,0.00441,526.5,0.2017
526.55,0.0044,526.55,0.20017
526.6,0.00439,526.6,0.19877
526.65,0.00438,526.65,0.1975
526.7,0.00437,526.7,0.19599
526.75,0.00436,526.75,0.19499
526.8,0.00435,526.8,0.19387
526.85,0.00434,526.85,0.1925
526.9,0.00433,526.9,0.19185
526.95,0.00432,526.95,0.19202
527,0.00431,527,0.1933
527.05,0.00431,527.05,0.19585
527.1,0.0043,527.1,0.19834
527.15,0.0043,527.15,0.20257
527.2,0.0043,527.2,0.20861
527.25,0.00429,527.25,0.21382
527.3,0.00429,527.3,0.2182
527.35,0.00429,527.35,0.22303
527.4,0.00428,527.4,0.22633
527.45,0.00428,527.45,0.22783
527.5,0.00428,527.5,0.229
527.55,0.00427,527.55,0.22864
527.6,0.00427,527.6,0.2274
527.65,0.00427,527.65,0.22556
527.7,0.00427,527.7,0.22291
527.75,0.00427,527.75,0.22099
527.8,0.00428,527.8,0.21938
527.85,0.00428,527.85,0.21687
527.9,0.00428,527.9,0.21491
527.95,0.00428,527.95,0.21329
528,0.00428,528,0.21155
528.05,0.00428,528.05,0.2096
528.1,0.00429,528.1,0.20812
528.15,0.00429,528.15,0.20684
528.2,0.00429,528.2,0.20484
528.25,0.00429,528.25,0.20302
528.3,0.00428,528.3,0.20171
528.35,0.00427,528.35,0.19976
528.4,0.00426,528.4,0.19815
528.45,0.00425,528.45,0.19691
528.5,0.00424,528.5,0.19518
528.55,0.00423,528.55,0.19339
528.6,0.00422,528.6,0.19212
528.65,0.0042,528.65,0.19081
528.7,0.00419,528.7,0.18924
528.75,0.00418,528.75,0.1885
528.8,0.00417,528.8,0.18857
528.85,0.00416,528.85,0.18958
528.9,0.00415,528.9,0.19212
528.95,0.00414,528.95,0.19492
529,0.00414,529,0.19927
529.05,0.00413,529.05,0.20545
